data,hora,rodovia,km,municipio,tipo,gravidade,latitude,longitude
2019-02-18,12:55:00,304.0,284,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.889564,-35.489544
2019-02-18,12:55:00,304.0,284,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.889564,-35.489544
2019-02-18,12:55:00,304.0,284,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.889564,-35.489544
2019-02-18,12:55:00,304.0,284,MACAIBA,Colisão lateral,Com Vítimas Feridas,-5.889564,-35.489544
2019-02-18,12:55:00,304.0,284,MACAIBA,Colisão lateral,Com Vítimas Feridas,-5.889564,-35.489544
2019-02-18,12:55:00,304.0,284,MACAIBA,Colisão lateral,Com Vítimas Feridas,-5.889564,-35.489544
2019-02-18,12:55:00,304.0,284,MACAIBA,Colisão lateral,Com Vítimas Feridas,-5.889564,-35.489544
2019-02-18,12:55:00,304.0,284,MACAIBA,Colisão lateral,Com Vítimas Feridas,-5.889564,-35.489544
2019-02-18,12:55:00,304.0,284,MACAIBA,Colisão lateral,Com Vítimas Feridas,-5.889564,-35.489544
2019-02-19,07:40:00,101.0,99,NATAL,Engavetamento,Sem Vítimas,-5.87365,-35.220673
2019-02-19,07:40:00,101.0,99,NATAL,Engavetamento,Sem Vítimas,-5.87365,-35.220673
2019-02-19,07:40:00,101.0,99,NATAL,Engavetamento,Sem Vítimas,-5.87365,-35.220673
2019-02-20,04:30:00,101.0,148,GOIANINHA,Colisão com objeto estático,Sem Vítimas,-6.279491,-35.204899
2019-02-20,04:30:00,101.0,148,GOIANINHA,Colisão com objeto estático,Sem Vítimas,-6.279491,-35.204899
2019-02-20,04:30:00,101.0,148,GOIANINHA,Colisão com objeto estático,Sem Vítimas,-6.279491,-35.204899
2019-02-20,13:50:00,406.0,167,SAO GONCALO DO AMARANTE,Colisão com objeto estático,Sem Vítimas,-5.748743,-35.326548
2019-02-22,09:10:00,406.0,150,CEARA-MIRIM,Saída de leito carroçável,Sem Vítimas,-5.672193,-35.404501
2019-02-22,23:30:00,304.0,180,ANGICOS,Capotamento,Com Vítimas Feridas,-5.690104,-36.311028
2019-02-25,17:55:00,406.0,103,JOAO CAMARA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.53564401,-35.81467867
2019-02-25,17:55:00,406.0,103,JOAO CAMARA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.53564401,-35.81467867
2019-02-25,17:55:00,406.0,103,JOAO CAMARA,Tombamento,Com Vítimas Feridas,-5.53564401,-35.81467867
2019-02-25,17:55:00,406.0,103,JOAO CAMARA,Tombamento,Com Vítimas Feridas,-5.53564401,-35.81467867
2019-02-25,17:55:00,406.0,103,JOAO CAMARA,Colisão transversal,Com Vítimas Feridas,-5.53564401,-35.81467867
2019-02-25,17:55:00,406.0,103,JOAO CAMARA,Colisão transversal,Com Vítimas Feridas,-5.53564401,-35.81467867
2019-02-26,18:28:00,304.0,31,MOSSORO,Atropelamento de Animal,Com Vítimas Feridas,-5.125933,-37.342953
2019-02-26,18:28:00,304.0,31,MOSSORO,Atropelamento de Animal,Com Vítimas Feridas,-5.125933,-37.342953
2019-02-26,20:20:00,304.0,82,MOSSORO,Saída de leito carroçável,Com Vítimas Feridas,-5.487455,-37.158227
2019-02-27,05:35:00,101.0,106,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.910553,-35.261307
2019-02-19,01:00:00,101.0,112,SAO JOSE DE MIPIBU,Capotamento,Com Vítimas Feridas,-5.9643,-35.264877
2019-02-19,01:00:00,101.0,112,SAO JOSE DE MIPIBU,Capotamento,Com Vítimas Feridas,-5.9643,-35.264877
2019-02-19,01:00:00,101.0,112,SAO JOSE DE MIPIBU,Capotamento,Com Vítimas Feridas,-5.9643,-35.264877
2019-02-19,01:00:00,101.0,112,SAO JOSE DE MIPIBU,Capotamento,Com Vítimas Feridas,-5.9643,-35.264877
2019-02-19,01:00:00,101.0,112,SAO JOSE DE MIPIBU,Capotamento,Com Vítimas Feridas,-5.9643,-35.264877
2019-02-19,01:00:00,101.0,112,SAO JOSE DE MIPIBU,Colisão com objeto estático,Com Vítimas Feridas,-5.9643,-35.264877
2019-02-19,01:00:00,101.0,112,SAO JOSE DE MIPIBU,Colisão com objeto estático,Com Vítimas Feridas,-5.9643,-35.264877
2019-02-19,01:00:00,101.0,112,SAO JOSE DE MIPIBU,Colisão com objeto estático,Com Vítimas Feridas,-5.9643,-35.264877
2019-02-19,01:00:00,101.0,112,SAO JOSE DE MIPIBU,Colisão com objeto estático,Com Vítimas Feridas,-5.9643,-35.264877
2019-02-19,01:00:00,101.0,112,SAO JOSE DE MIPIBU,Colisão com objeto estático,Com Vítimas Feridas,-5.9643,-35.264877
2019-02-22,15:20:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2019-02-22,15:20:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2019-02-22,15:20:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2019-02-22,15:20:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2019-02-22,15:20:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2019-02-22,15:20:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2019-02-28,14:00:00,101.0,157,CANGUARETAMA,Colisão lateral,Com Vítimas Feridas,-6.347917,-35.165813
2019-02-28,14:00:00,101.0,157,CANGUARETAMA,Colisão lateral,Com Vítimas Feridas,-6.347917,-35.165813
2019-03-07,18:00:00,405.0,1,MOSSORO,Colisão lateral,Com Vítimas Feridas,-5.19170196,-37.361471
2019-03-07,18:00:00,405.0,1,MOSSORO,Colisão lateral,Com Vítimas Feridas,-5.19170196,-37.361471
2019-03-07,20:25:00,101.0,113,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.973247,-35.26489
2019-03-07,20:25:00,101.0,113,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.973247,-35.26489
2019-03-07,20:25:00,101.0,113,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.973247,-35.26489
2019-03-07,20:25:00,101.0,113,PARNAMIRIM,Tombamento,Com Vítimas Feridas,-5.973247,-35.26489
2019-03-07,20:25:00,101.0,113,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.973247,-35.26489
2019-03-07,20:25:00,101.0,113,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.973247,-35.26489
2019-03-07,20:25:00,101.0,113,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.973247,-35.26489
2019-03-07,20:25:00,101.0,113,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.973247,-35.26489
2019-03-08,17:30:00,101.0,106,PARNAMIRIM,Colisão lateral,Com Vítimas Feridas,-5.910553,-35.261307
2019-03-08,17:30:00,101.0,106,PARNAMIRIM,Colisão lateral,Com Vítimas Feridas,-5.910553,-35.261307
2019-03-08,22:00:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2019-03-08,22:00:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2019-03-08,22:00:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2019-03-09,10:30:00,101.0,101,PARNAMIRIM,Atropelamento de Pedestre,Com Vítimas Feridas,-5.88681084,-35.23143404
2019-03-09,10:30:00,101.0,101,PARNAMIRIM,Atropelamento de Pedestre,Com Vítimas Feridas,-5.88681084,-35.23143404
2019-03-12,06:50:00,101.0,84,NATAL,Tombamento,Com Vítimas Feridas,-5.774175,-35.257801
2019-03-12,06:50:00,101.0,84,NATAL,Tombamento,Com Vítimas Feridas,-5.774175,-35.257801
2019-03-12,06:50:00,101.0,84,NATAL,Tombamento,Com Vítimas Feridas,-5.774175,-35.257801
2019-03-12,07:15:00,405.0,155,PAU DOS FERROS,Colisão frontal,Com Vítimas Feridas,-6.14970137,-38.20583544
2019-03-12,07:15:00,405.0,155,PAU DOS FERROS,Colisão frontal,Com Vítimas Feridas,-6.14970137,-38.20583544
2019-03-12,07:15:00,405.0,155,PAU DOS FERROS,Colisão frontal,Com Vítimas Feridas,-6.14970137,-38.20583544
2019-03-12,07:15:00,405.0,155,PAU DOS FERROS,Colisão frontal,Com Vítimas Feridas,-6.14970137,-38.20583544
2019-03-13,13:55:00,110.0,49,MOSSORO,Colisão traseira,Sem Vítimas,-5.21749782,-37.32858365
2019-03-13,13:55:00,110.0,49,MOSSORO,Colisão traseira,Sem Vítimas,-5.21749782,-37.32858365
2019-03-13,13:55:00,110.0,49,MOSSORO,Colisão traseira,Sem Vítimas,-5.21749782,-37.32858365
2019-03-14,14:00:00,226.0,3,NATAL,Colisão frontal,Com Vítimas Feridas,-5.82085671,-35.25187091
2019-03-14,14:00:00,226.0,3,NATAL,Colisão frontal,Com Vítimas Feridas,-5.82085671,-35.25187091
2019-03-14,14:00:00,226.0,3,NATAL,Colisão frontal,Com Vítimas Feridas,-5.82085671,-35.25187091
2019-03-14,14:00:00,226.0,3,NATAL,Colisão frontal,Com Vítimas Feridas,-5.82085671,-35.25187091
2019-03-14,14:00:00,226.0,3,NATAL,Colisão lateral,Com Vítimas Feridas,-5.82085671,-35.25187091
2019-03-14,14:00:00,226.0,3,NATAL,Colisão lateral,Com Vítimas Feridas,-5.82085671,-35.25187091
2019-03-14,14:00:00,226.0,3,NATAL,Colisão lateral,Com Vítimas Feridas,-5.82085671,-35.25187091
2019-03-14,14:00:00,226.0,3,NATAL,Colisão lateral,Com Vítimas Feridas,-5.82085671,-35.25187091
2019-01-26,11:00:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2019-01-26,11:00:00,110.0,47,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.20338376,-37.32563418
2019-03-15,10:45:00,304.0,249,SANTA MARIA,Incêndio,Sem Vítimas,-5.82888181,-35.76257697
2019-03-15,17:10:00,101.0,103,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.89034022,-35.24894996
2019-03-15,17:10:00,101.0,103,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.89034022,-35.24894996
2019-03-16,07:50:00,101.0,108,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.92823,-35.264656
2019-03-16,07:50:00,101.0,108,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.92823,-35.264656
2019-03-16,12:15:00,101.0,95,NATAL,Colisão lateral,Com Vítimas Feridas,-5.840768,-35.210358
2019-03-16,12:15:00,101.0,95,NATAL,Colisão lateral,Com Vítimas Feridas,-5.840768,-35.210358
2019-03-16,14:00:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2019-03-16,14:00:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2019-03-16,14:00:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2019-03-16,14:00:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2019-03-16,14:00:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2019-03-16,14:00:00,101.0,95,NATAL,Colisão traseira,Com Vítimas Feridas,-5.840768,-35.210358
2019-03-17,22:30:00,101.0,96,NATAL,Tombamento,Com Vítimas Feridas,-5.84949622,-35.20890752
2019-03-17,22:30:00,101.0,96,NATAL,Tombamento,Com Vítimas Feridas,-5.84949622,-35.20890752
2019-03-17,22:30:00,101.0,96,NATAL,Tombamento,Com Vítimas Feridas,-5.84949622,-35.20890752
2019-03-17,22:30:00,101.0,96,NATAL,Tombamento,Com Vítimas Feridas,-5.84949622,-35.20890752
2019-03-17,22:30:00,101.0,96,NATAL,Colisão lateral,Com Vítimas Feridas,-5.84949622,-35.20890752
2019-03-17,22:30:00,101.0,96,NATAL,Colisão lateral,Com Vítimas Feridas,-5.84949622,-35.20890752
2019-03-17,22:30:00,101.0,96,NATAL,Colisão lateral,Com Vítimas Feridas,-5.84949622,-35.20890752
2019-03-17,22:30:00,101.0,96,NATAL,Colisão lateral,Com Vítimas Feridas,-5.84949622,-35.20890752
2019-03-18,07:10:00,405.0,1,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.19170196,-37.361471
2019-03-18,07:10:00,405.0,1,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.19170196,-37.361471
2019-03-18,07:10:00,405.0,1,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.19170196,-37.361471
2019-03-18,07:10:00,405.0,1,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.19170196,-37.361471
2019-03-18,07:10:00,405.0,1,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.19170196,-37.361471
2019-03-18,07:10:00,405.0,1,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.19170196,-37.361471
2019-03-18,07:10:00,405.0,1,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.19170196,-37.361471
2019-03-18,07:10:00,405.0,1,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.19170196,-37.361471
2019-03-18,17:10:00,226.0,33,MACAIBA,Colisão transversal,Sem Vítimas,-5.89008802,-35.49127599
2019-03-18,17:10:00,226.0,33,MACAIBA,Colisão transversal,Sem Vítimas,-5.89008802,-35.49127599
2019-03-18,17:10:00,226.0,33,MACAIBA,Colisão transversal,Sem Vítimas,-5.89008802,-35.49127599
2019-03-18,17:10:00,226.0,33,MACAIBA,Colisão transversal,Sem Vítimas,-5.89008802,-35.49127599
2019-03-18,17:10:00,226.0,33,MACAIBA,Colisão transversal,Sem Vítimas,-5.89008802,-35.49127599
2019-03-18,17:10:00,226.0,33,MACAIBA,Colisão transversal,Sem Vítimas,-5.89008802,-35.49127599
2019-03-19,19:45:00,101.0,106,PARNAMIRIM,Atropelamento de Pedestre,Com Vítimas Feridas,-5.910553,-35.261307
2019-03-19,19:45:00,101.0,106,PARNAMIRIM,Atropelamento de Pedestre,Com Vítimas Feridas,-5.910553,-35.261307
2019-03-20,16:47:00,226.0,1,NATAL,Colisão lateral,Sem Vítimas,-5.80642132,-35.24167278
2019-03-20,16:47:00,226.0,1,NATAL,Colisão lateral,Sem Vítimas,-5.80642132,-35.24167278
2019-03-20,16:47:00,226.0,1,NATAL,Colisão lateral,Sem Vítimas,-5.80642132,-35.24167278
2019-03-20,16:47:00,226.0,1,NATAL,Colisão lateral,Sem Vítimas,-5.80642132,-35.24167278
2019-03-20,16:47:00,226.0,1,NATAL,Colisão lateral,Sem Vítimas,-5.80642132,-35.24167278
2019-03-20,16:47:00,226.0,1,NATAL,Colisão lateral,Sem Vítimas,-5.80642132,-35.24167278
2019-03-21,17:49:00,304.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.2267718,-37.3230583
2019-03-21,17:49:00,304.0,47,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.2267718,-37.3230583
2019-03-21,17:49:00,304.0,47,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.2267718,-37.3230583
2019-03-21,17:49:00,304.0,47,MOSSORO,Colisão traseira,Com Vítimas Feridas,-5.2267718,-37.3230583
2019-03-23,01:30:00,427.0,99,CAICO,Colisão transversal,Com Vítimas Feridas,-6.45929918,-37.09847983
2019-03-23,01:30:00,427.0,99,CAICO,Colisão transversal,Com Vítimas Feridas,-6.45929918,-37.09847983
2019-03-23,04:00:00,101.0,107,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.919193,-35.264118
2019-03-23,04:00:00,101.0,107,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.919193,-35.264118
2019-03-24,23:00:00,101.0,94,NATAL,Colisão traseira,Com Vítimas Feridas,-5.83176615,-35.21191342
2019-03-24,23:00:00,101.0,94,NATAL,Colisão traseira,Com Vítimas Feridas,-5.83176615,-35.21191342
2019-03-24,23:00:00,101.0,94,NATAL,Colisão traseira,Com Vítimas Feridas,-5.83176615,-35.21191342
2019-03-26,11:15:00,406.0,170,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.75917255,-35.29731274
2019-03-26,11:15:00,406.0,170,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.75917255,-35.29731274
2019-03-27,19:05:00,101.0,0,NATAL,Colisão traseira,Com Vítimas Feridas,-5.77273555,-35.26180413
2019-03-27,19:05:00,101.0,0,NATAL,Colisão traseira,Com Vítimas Feridas,-5.77273555,-35.26180413
2019-03-27,19:05:00,101.0,0,NATAL,Colisão traseira,Com Vítimas Feridas,-5.77273555,-35.26180413
2019-03-28,17:50:00,101.0,125,SAO JOSE DE MIPIBU,Colisão transversal,Com Vítimas Feridas,-6.07815599,-35.23412006
2019-03-28,17:50:00,101.0,125,SAO JOSE DE MIPIBU,Colisão transversal,Com Vítimas Feridas,-6.07815599,-35.23412006
2019-03-28,23:00:00,101.0,109,PARNAMIRIM,Colisão frontal,Com Vítimas Feridas,-5.937378,-35.26483
2019-03-28,23:00:00,101.0,109,PARNAMIRIM,Colisão frontal,Com Vítimas Feridas,-5.937378,-35.26483
2019-03-28,23:00:00,101.0,109,PARNAMIRIM,Colisão frontal,Com Vítimas Feridas,-5.937378,-35.26483
2019-03-28,23:00:00,101.0,109,PARNAMIRIM,Colisão frontal,Com Vítimas Feridas,-5.937378,-35.26483
2019-03-29,07:40:00,101.0,0,SAO GONCALO DO AMARANTE,Colisão lateral,Com Vítimas Feridas,-5.77273555,-35.26180413
2019-03-29,07:40:00,101.0,0,SAO GONCALO DO AMARANTE,Colisão lateral,Com Vítimas Feridas,-5.77273555,-35.26180413
2019-03-29,07:40:00,101.0,0,SAO GONCALO DO AMARANTE,Colisão lateral,Com Vítimas Feridas,-5.77273555,-35.26180413
2019-03-29,13:45:00,101.0,100,NATAL,Tombamento,Com Vítimas Feridas,-5.88106901,-35.22542396
2019-03-29,13:45:00,101.0,100,NATAL,Tombamento,Com Vítimas Feridas,-5.88106901,-35.22542396
2019-03-29,13:45:00,101.0,100,NATAL,Colisão lateral,Com Vítimas Feridas,-5.88106901,-35.22542396
2019-03-29,13:45:00,101.0,100,NATAL,Colisão lateral,Com Vítimas Feridas,-5.88106901,-35.22542396
2019-04-01,11:40:00,101.0,99,NATAL,Colisão traseira,Com Vítimas Feridas,-5.87365,-35.220673
2019-04-01,11:40:00,101.0,99,NATAL,Colisão traseira,Com Vítimas Feridas,-5.87365,-35.220673
2019-04-01,15:00:00,304.0,31,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.125933,-37.342953
2019-04-03,14:10:00,101.0,109,PARNAMIRIM,Saída de leito carroçável,Com Vítimas Feridas,-5.937378,-35.26483
2019-04-03,18:07:00,304.0,40,MOSSORO,Colisão transversal,Sem Vítimas,-5.196199,-37.3785
2019-04-03,18:07:00,304.0,40,MOSSORO,Colisão transversal,Sem Vítimas,-5.196199,-37.3785
2019-04-03,21:00:00,304.0,297,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86534101,-35.340694
2019-04-03,21:00:00,304.0,297,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86534101,-35.340694
2019-04-03,21:00:00,304.0,297,MACAIBA,Tombamento,Com Vítimas Feridas,-5.86534101,-35.340694
2019-04-03,21:00:00,304.0,297,MACAIBA,Tombamento,Com Vítimas Feridas,-5.86534101,-35.340694
2019-04-03,21:00:00,304.0,297,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86534101,-35.340694
2019-04-03,21:00:00,304.0,297,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.86534101,-35.340694
2019-04-04,10:45:00,406.0,150,CEARA-MIRIM,Colisão transversal,Com Vítimas Feridas,-5.672193,-35.404501
2019-04-04,10:45:00,406.0,150,CEARA-MIRIM,Colisão transversal,Com Vítimas Feridas,-5.672193,-35.404501
2019-04-04,16:30:00,101.0,151,GOIANINHA,Colisão frontal,Com Vítimas Feridas,-6.30228615,-35.19185327
2019-04-04,16:30:00,101.0,151,GOIANINHA,Colisão frontal,Com Vítimas Feridas,-6.30228615,-35.19185327
2019-04-05,07:40:00,101.0,99,PARNAMIRIM,Colisão transversal,Com Vítimas Feridas,-5.87365,-35.220673
2019-04-05,07:40:00,101.0,99,PARNAMIRIM,Colisão transversal,Com Vítimas Feridas,-5.87365,-35.220673
2019-04-05,17:20:00,101.0,146,GOIANINHA,Colisão frontal,Com Vítimas Feridas,-6.26255354,-35.21147156
2019-04-05,17:20:00,101.0,146,GOIANINHA,Colisão frontal,Com Vítimas Feridas,-6.26255354,-35.21147156
2019-04-05,17:20:00,101.0,146,GOIANINHA,Colisão frontal,Com Vítimas Feridas,-6.26255354,-35.21147156
2019-04-05,17:20:00,101.0,146,GOIANINHA,Colisão frontal,Com Vítimas Feridas,-6.26255354,-35.21147156
2019-04-06,14:40:00,101.0,81,NATAL,Colisão traseira,Com Vítimas Feridas,-5.76469466,-35.28295988
2019-04-06,14:40:00,101.0,81,NATAL,Colisão traseira,Com Vítimas Feridas,-5.76469466,-35.28295988
2019-04-06,14:40:00,101.0,81,NATAL,Colisão traseira,Com Vítimas Feridas,-5.76469466,-35.28295988
2019-04-06,14:40:00,101.0,81,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.76469466,-35.28295988
2019-04-06,14:40:00,101.0,81,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.76469466,-35.28295988
2019-04-06,14:40:00,101.0,81,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.76469466,-35.28295988
2019-04-08,08:40:00,101.0,96,NATAL,Colisão lateral,Com Vítimas Feridas,-5.84949622,-35.20890752
2019-04-08,08:40:00,101.0,96,NATAL,Colisão lateral,Com Vítimas Feridas,-5.84949622,-35.20890752
2019-04-08,11:30:00,304.0,40,MOSSORO,Colisão com objeto estático,Sem Vítimas,-5.196199,-37.3785
2019-04-08,11:30:00,304.0,40,MOSSORO,Colisão com objeto estático,Sem Vítimas,-5.196199,-37.3785
2019-04-08,11:30:00,304.0,40,MOSSORO,Colisão lateral,Sem Vítimas,-5.196199,-37.3785
2019-04-08,11:30:00,304.0,40,MOSSORO,Colisão lateral,Sem Vítimas,-5.196199,-37.3785
2019-04-08,13:30:00,226.0,82,TANGARA,Colisão frontal,Com Vítimas Feridas,-6.19172946,-35.79119344
2019-04-08,13:30:00,226.0,82,TANGARA,Colisão frontal,Com Vítimas Feridas,-6.19172946,-35.79119344
2019-04-09,01:20:00,101.0,135,ARES,Colisão traseira,Com Vítimas Feridas,-6.164453,-35.224861
2019-04-09,07:00:00,304.0,113,ACU,Capotamento,Com Vítimas Feridas,-5.60581126,-36.91306313
2019-04-09,07:00:00,304.0,113,ACU,Capotamento,Com Vítimas Feridas,-5.60581126,-36.91306313
2019-04-09,07:00:00,304.0,113,ACU,Capotamento,Com Vítimas Feridas,-5.60581126,-36.91306313
2019-04-09,07:00:00,304.0,113,ACU,Capotamento,Com Vítimas Feridas,-5.60581126,-36.91306313
2019-04-09,07:00:00,304.0,113,ACU,Saída de leito carroçável,Com Vítimas Feridas,-5.60581126,-36.91306313
2019-04-09,07:00:00,304.0,113,ACU,Saída de leito carroçável,Com Vítimas Feridas,-5.60581126,-36.91306313
2019-04-09,07:00:00,304.0,113,ACU,Saída de leito carroçável,Com Vítimas Feridas,-5.60581126,-36.91306313
2019-04-09,07:00:00,304.0,113,ACU,Saída de leito carroçável,Com Vítimas Feridas,-5.60581126,-36.91306313
2019-04-09,07:00:00,304.0,113,ACU,Colisão lateral,Com Vítimas Feridas,-5.60581126,-36.91306313
2019-04-09,07:00:00,304.0,113,ACU,Colisão lateral,Com Vítimas Feridas,-5.60581126,-36.91306313
2019-04-09,07:00:00,304.0,113,ACU,Colisão lateral,Com Vítimas Feridas,-5.60581126,-36.91306313
2019-04-09,07:00:00,304.0,113,ACU,Colisão lateral,Com Vítimas Feridas,-5.60581126,-36.91306313
2019-04-09,07:25:00,101.0,97,NATAL,Colisão traseira,Com Vítimas Feridas,-5.857612,-35.212723
2019-04-09,07:25:00,101.0,97,NATAL,Colisão traseira,Com Vítimas Feridas,-5.857612,-35.212723
2019-04-09,09:30:00,101.0,100,NATAL,Colisão lateral,Com Vítimas Feridas,-5.88106901,-35.22542396
2019-04-09,09:30:00,101.0,100,NATAL,Colisão lateral,Com Vítimas Feridas,-5.88106901,-35.22542396
2019-04-09,12:35:00,101.0,107,PARNAMIRIM,Colisão transversal,Com Vítimas Feridas,-5.919193,-35.264118
2019-04-09,12:35:00,101.0,107,PARNAMIRIM,Colisão transversal,Com Vítimas Feridas,-5.919193,-35.264118
2019-04-10,07:20:00,101.0,120,SAO JOSE DE MIPIBU,Colisão traseira,Com Vítimas Feridas,-6.03418788,-35.24864052
2019-04-10,07:20:00,101.0,120,SAO JOSE DE MIPIBU,Colisão traseira,Com Vítimas Feridas,-6.03418788,-35.24864052
2019-04-11,06:30:00,101.0,94,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.83176615,-35.21191342
2019-04-11,06:30:00,101.0,94,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.83176615,-35.21191342
2019-04-11,06:30:00,101.0,94,NATAL,Tombamento,Com Vítimas Feridas,-5.83176615,-35.21191342
